name,amount,unit
Butter ,150,g
Hähnchenbrustfilet(s) ,400,g
Kreuzkümmelpulver ,1,TL
Salz ,2,TL
Pfeffer ,½,TL
Paprikapulver ,1,EL
Öl ,3,EL
"Paprikaschote(n), rot und grün",2,
"Zwiebel(n), rot ",1,
Knoblauchzehe(n) ,1,
"Limette(n), Saft davon",1,
"Käse, gerieben ",200,g
Weizentortilla(s) ,6,
"Butter, geschmolzen",2,EL
"Banane(n), reife",1,
"Erdbeeren, TK",180,g
"Heidelbeeren, TK",120,g
Fruchtsaft nach Geschmack,150,ml
Zitronensaft mit Ingwer (Ingwer shot),50,ml
Chiasamen ,2,ELgestr
Leinöl ,2,EL
Kürbiskerne ,,n.B
Leinsamen ,,n.B
Chiasamen ,,n.B
Heidelbeeren ,,
"Zwiebel(n), rot ",8,
"Weintrauben, rote",350,g
Hähnchenkeule(n) ,1½,kg
Öl zum Braten ,,
Salz und Pfeffer ,,
Thymianzweig(e) ,8,
Rosmarinzweig(e) ,2,
Geflügelbrühe ,200,ml
Hokkaidokürbis(se) ,800,g
Butter ,70,g
"Bratwurstbrät, grobes, fränkisches",1000,g
Ei(er) ,3,
"Zwiebel(n), rot ",2,
"Brötchen, altbackene",4,
Wirsingblätter ,250,g
"Petersilie, gehackt",3,EL
"Senf, mittelscharfer ",2,EL
Sahne ,,etwas
Salz und Pfeffer ,,
"Muskatnuss, geriebene ",,
Butterschmalz zum Anbraten,,etwas
"Nudelteig, oder selbst gemachter Nudelteig",1,Rollen
"Butter, sehr weich",100,g
Zucker ,80,g
Salz ,1,Prisen
Ei(er) (Raumtemperatur),2,
"Vanilleschote(n), davon das Mark, optional",½,
Mehl ,120,g
Speisestärke ,20,g
"Mandeln, gemahlen ",30,g
Apfelkompott ,120,g
Backpulver ,1,TLgehäuft
Milch ,100,ml
Puderzucker ,,evtl
Fett und Mehl für die Form ,,
Zwiebel(n) ,½,große
Ingwer ,1,Stücke
"Paprikaschote(n), rot ",1,
Tofu ,300,g
Knoblauch ,3,Zehe/n
Reis (Kaffeetasse),1,Tasse
Ei(er) ,1,
Chilipulver ,,etwas
Kurkuma ,,
Sojasauce ,,
Honig ,,
"Kichererbsen, à 800 ml",1,Dose
Olivenöl ,3,EL
"Paprikapulver, edelsüß ",1,TL
Kräutersalz ,1,TLgehäuft
Chilipulver ,,n.B
Couscous ,500,g
Gemüsebrühepulver ,3,TLgehäuft
Wasser ,800,ml
Salatgurke(n) ,1,
Cocktailtomaten ,500,g
Paprikaschote(n) ,2,
"Petersilie, frische",1,Bund
"Oliven, schwarze (320 g)",1,Glas
Tahin ,8,EL
"Zitrone(n), Saft davon ",½,
"Knoblauchzehe(n),fein gerieben",1,
Salatkräuter ,2,EL
Agavendicksaft ,3,TL
"Wasser, ca.",12,EL
Salz ,1½,TL
"Pfeffer, frisch gemahlen",,n.B
Dattel(n) ,15,
Cashewkerne oder andere Nüsse,1,Handvoll
Erdnussmus ,2,EL
Kokosöl ,1,EL
Backkakao ,1,EL
Hokkaidokürbis(se) ,12,kg
"Süßkartoffel(n), orange",1,große
Karotte(n) ,1,große
Ingwer ,30,g
Porree ,1,Handvoll
Wasser ,450,ml
Zimtstange(n) ,1,kleine
"Meersalz und Pfeffer, bunter, gemahlen",,etwas
Zwiebel(n) ,5,
Speckwürfel ,100,g
"Kartoffeln, festkochend ",2,kg
Würste (Kohlwürste),6,
Möhre(n) ,1½,kg
Knollensellerie ,1,kg
Brühe ,1,Liter
"Sahne, à 200 g",1,Becher
"Crème fraîche, à 150 g",1,Becher
Salz und Pfeffer ,,
Estragon ,,
Öl zum Braten ,,wenig
Spaghettikürbis(se) ,1,
Garnele(n) ,150,g
Chilischote(n) ,1,
Cherrytomate(n) ,250,g
Spinat ,50,g
Ricotta oder saure Sahne,100,g
Knoblauch ,1,Zehe/n
Salz und Pfeffer ,,
Öl ,,etwas
"Haferflocken, kernig",250,g
Sonnenblumenkerne ,70,g
Mandel(n) ,70,g
Haselnüsse ,70,g
Cashewkerne ,70,g
"Erdnüsse, gesalzen und geröstet",95,g
"Cranberries, getrocknet und gesüßt",100,g
Agavensirup ,70,g
"Erdnussmus, fein",70,g
Rapskernöl ,12,g
"Salz, fein",½,TL
Butternusskürbis(se) ,750,g
Karotte(n) ,1,große
Pastinake(n) ,2,
Kokosmilch ,500,ml
"Thai-Currypaste, gelb",1,EL
Kaffir-Limettenblätter ,4,
"Kürbiskerne, geschält",1,EL
"Ingwer, frisch, geschält und gerieben",25,g
Palmzucker oder Rohrzucker,1,EL
"Sojasauce, dunkel",1,EL
"Sojasauce, hell",2,EL
Frühlingszwiebel(n) ,1,
"Zucker, fein, weiß",1,TL
Salz ,1,TL
"Wasser, lauwarm ",200,g
Trockenhefe ,10,g
Weizenmehl Type 550 ,300,g
Rapsöl ,1,EL
Crème double ,250,g
Rapsöl ,2,EL
"Muskatnuss, geriebene ",2,Prisen
"Pfeffer, schwarzer aus der Mühle",2,Prisen
Gemüsezwiebel(n) ,200,g
"Speck, mager, roh geräuchert",150,g
"Rapsöl, zum Bestreichen der Backbleche",,n.B
Mehl zum Bestäuben,,n.B
"Schnittlauchröllchen, frisch oder TK",,n.B
Butter für die Form ,,n.B
Knoblauch ,1,Zehe/n
"Kartoffeln, festkochend ",800,g
Brokkoli ,150,g
Vollmilch ,300,ml
Sahne ,200,ml
"Gemüsebrühe, instant ",1,EL
"Muskatnuss, frisch gerieben",,n.B
Salz und Pfeffer ,,n.B
Taroknolle(n) (ergibt etwa 420 g Taro-Püree),9,kleine
Wasser ,,etwas
Karotte(n) ,2,m.-große
Sellerie ,½,
Hähnchenfleisch ,500,g
Ei(er) ,2,m.-große
Gemüsebrühepulver ,3,ELgehäuft
Sojasauce ,2,EL
Reis ,1,Beutel
Öl zum Braten ,,
Hokkaidokürbis(se) ,½,
Kichererbsen ,100,g
"Zitrone(n), Saft davon",½,
Zwiebel(n) ,1,m.-große
Knoblauch ,1,Zehe/n
Ingwer ,3,cm
Zimt ,1,Stange/n
Kardamompulver ,1,TL
Korianderpulver ,1,TL
Kreuzkümmelpulver ,½,TL
Lorbeerblatt ,1,
Salz und Pfeffer ,,
Öl zum Braten ,,etwas
"Sauerkraut, frisches",700,g
Schweineschmalz ,50,g
"Apfel, gewürfelt",1,kleiner
"Zwiebel(n), gewürfelt",1,
"Weißwein, trockener ",2,EL
Kasseler ,4,Scheibe/n
Mettwürstchen ,4,
Kartoffel(n) ,200,g
Butter ,50,g
Knoblauch ,1,Zehe/n
Butterschmalz ,1,EL
"Milch, erhitzte",50,ml
Salz und Pfeffer ,,etwas
Muskatnuss ,,etwas
Roggenvollkornmehl ,200,g
Weizenmehl Type 550 oder 1050,250,g
Dinkelmehl Type 630 ,250,g
Trockenhefe ,1,Pck
"Leinsamen, ganz oder geschrotet",100,g
Kürbiskerne ,100,g
Sonnenblumenkerne ,100,g
Honig ,½,TL
"Wasser, lauwarm ",600,ml
Apfelessig ,1,EL
Roggenflocken oder Haferflocken,,evtl
"Kürbis(se), z.B. Hokkaido",300,g
Mandelmilch (Mandeldrink) ,130,ml
Ahornsirup ,2,EL
Kokosöl ,1½,EL
Weizenmehl Type 1050 ,250,g
Dinkelmehl Type 1050 ,250,g
Zucker ,2,EL
Salz ,1,Prisen
Trockenhefe ,1,Pck
Zimt ,½,TL
Muskat ,1,Prisen
"Pfefferkörner, schwarze, geschrotet",15,g
Kräuter der Provence ,30,g
"Zucker, braun ",60,g
"Paprikapulver, edelsüß ",25,g
"Meersalz, grob",90,g
Knoblauchpulver ,25,g
Chiliflocken ,10,g
Brot oder ein Brötchen,1,Scheibe/n
Butter ,,etwas
Ei(er) ,1,
Kirschtomate(n) ,1,
Aprikose(n) ,1,
Gurkenscheibe(n) ,,einige
Hühnerbrust ,600,g
"Paprikaschote(n), rot und gelb",2,
"Erbsen, TK ",200,g
Garnele(n) ,250,g
Meeresfrüchte ,750,g
Fischfilet(s) ,500,g
Reis ,250,g
Fischfond oder Brühe,400,ml
Weißwein ,100,ml
Zwiebel(n) ,2,kleine
Knoblauchzehe(n) ,4,
Olivenöl ,2,EL
Safran ,,
Kurkuma ,,
Salz und Pfeffer ,,
Zitronenscheibe(n) ,,einige
Dinkelmehl ,320,g
Backpulver ,½,TL
Butter ,130,g
Vanilleextrakt ,1,TL
Honig ,80,g
Ei(er) ,2,
Zartbitterschokolade ,200,g
Milch ,100,ml
Mehl für die Arbeitsfläche ,,
Leinsamenschrot ,60,g
"Wasser, ca.",60,ml
"Zwiebel(n), rot ",1,
"Champignons, frische",250,g
Kokosfett ,1,ELgehäuft
"Bohnen, schwarze (Abtropfgewicht jeweils 240 g)",2,kl.Dose/n
"Haferflocken, zarte ",150,g
"Thymian, gerebelt",1,TL
Kreuzkümmel ,1,TL
"Paprikapulver, geräuchert, mild",1,TL
Kurkuma ,½,TL
Salz ,1½,TL
"Walnüsse, gemahlen ",50,g
Öl zum Braten ,,
"Mayonnaise, vegane",,n.B
Wasabipaste ,,n.B
"Burgerbrötchen, vegane",7,
Salatblätter ,,einige
"Tomate(n), in Scheiben geschnitten",3,
"Gewürzgurke(n) oder Essiggurken (Glas), in Scheiben geschnitten",,n.B
BBQ-Sauce ,,n.B
Walnussöl oder anderes kalt gepresstes Öl,50,ml
"Senf, mittelscharfer ",1,EL
Orangensaft ,50,ml
"Agavendicksaft, Ahornsirup oder Honig",1,TL
Salz und Pfeffer ,,
Kondensmilch ,100,g
Schmelzkäse (Chester),6,Scheibe/n
"Jalapeño, eingelegt, in Scheiben",1,
"Tabasco, rot",1,EL
Chiliflocken ,1,TL
"Banane(n), am besten sehr reif",1,
Apfel ,1,
"Haselnüsse, gemahlen ",,n.B
Naturjoghurt ,,n.B
Zimt ,1,Prisen
Spaghetti ,250,g
Hähnchengeschnetzeltes ,200,g
"Knollensellerie, handballengroß",1,Stücke
Tomate(n) ,1,große
Lauch ,,etwas
"Paprikaschote(n), rot ",1,
Karotte(n) ,2,kleine
Butter ,,etwas
Knoblauchzehe(n) ,2,
Thymian ,,etwas
Oregano ,,etwas
Paprikapulver ,,etwas
Salz und Pfeffer ,,
Kümmelpulver ,,
"Chilischote(n), getrocknet ",1,
Sahne ,150,g
"Frischkäse, ca. 2 EL",,
Tomatenmark ,1,EL
"Mandeln, gemahlen ",100,g
Dinkelvollkornmehl ,150,g
Ei(er) ,2,
"Banane(n), reife",1,
"Dattel(n), entsteint",150,g
Mandelmus ,1,EL
Kakaopulver ,45,g
Backpulver ,2,TL
Salz ,1,Prisen
Kokosöl oder Butter,2,EL
Kakaopulver ,2,EL
Ahornsirup oder Honig,2,EL
Hokkaidokürbis(se) ,500,g
Äpfel ,500,g
Gelierzucker 2:1 ,500,g
Vanillezucker ,1,Pck
Salz ,1,Prisen
Zitronensaft ,,n.B
"Amaretto, ca. 1 Suppenkelle voll",,n.B
Ei(er) ,2,
Zucker ,120,g
Vanillezucker ,1,Pkt
Butter-Vanille-Aroma (Buttervanillin),1,Schuss
"Butter, weiche ",100,g
Amaretto ,150,ml
Milch ,80,ml
Schmand ,100,g
Salz ,1,Prisen
Mehl ,230,g
Backpulver ,2,TL
Vollmilchschokolade ,350,g
Weizenmehl ,1000,g
Kürbispüree (Hokkaido),500,g
Zucker ,100,g
Margarine ,100,g
Trockenhefe ,2,Pck
Salz ,10,g
Zitronenaroma ,1,
"Milch, lauwarm ",12,EL
Fett für die Formen,,
Aubergine(n) ,2,kleine
Tomate(n) ,4,
Salatgurke(n) ,1,
Cashewkerne ,100,g
Quittengelee ,100,g
"Paprikapulver, rosenscharf ",1,TLgehäuft
Ras el Hanout ,2,TL
Knoblauchzehe(n) ,3,
Öl ,4,EL
Bio-Zitrone(n) ,1,
"Petersilie, glatte ",1,Bund
Schnittlauchröllchen ,3,EL
Basilikum ,1,Stiel/e
Pfefferminze ,1,Stiel/e
Honig ,1,EL
Wasser ,6,EL
Bio-Limette(n) ,1,
Likör (Frangelico),150,ml
Eiswürfel ,5,
Limettensaft ,20,ml
Mineralwasser oder Soda,,n.B
Linsen ,250,g
Knollensellerie ,100,g
Möhre(n) ,100,g
Porree ,100,g
Schinkenwürfel ,100,g
Rindswürstchen (Frankfurter),3,
Rinderbrühe ,500,ml
Gemüsebrühe ,750,ml
Cremefine ,200,ml
Essig ,3,EL
Zucker ,1,EL
Pfeffer ,1,Prisen
Petersilie ,,
Zucker ,180,g
"Margarine, vegane",200,g
Vanilleextrakt ,2,TL
Sojamehl ,1,EL
Wasser ,2,EL
Mehl ,250,g
Stärkemehl ,3,TLgehäuft
Backpulver ,1,TLgestr
Salz ,1,Prisen
"Zartbitterschokolade, vegan, z. B. Blockschokolade",300,g
"Tomaten, passierte, aus dem Glas",100,ml
"Senf, mittelscharfer ",2,TL
Honig ,1,TL
Burger Buns ,4,
Rinderhackfleisch ,600,g
"Tomaten, passierte ",100,ml
"Senf, mittelscharfer ",2,TL
Honig ,2,TL
Zwiebel(n) ,2,
Käse nach Belieben,4,Scheibe/n
Ochsenherztomate(n) ,1,
Salatgurke(n) ,8,Scheibe/n
Salatblätter nach Belieben,4,
Salz und Pfeffer ,,
Butter ,1½,EL
Schweinenacken ohne Knochen,2,kg
Wasser ,1500,ml
Branntweinessig ,500,ml
Zwiebel(n) ,3,
Lorbeerblätter ,4,
Senfkörner ,4,TLgestr
Salz ,2,TL
Pfefferkörner ,2,TL
Wacholderbeere(n) ,2,TL
Zucker ,12,TL
Sofortgelatine ,4,Tüte/n
Kasselernacken ,1,kg
Wacholderbeere(n) ,1,TL
Pimentkörner ,1,TL
Pfefferkörner ,1,TL
"Thymian, getrocknet",1,TL
"Apfel, säuerlich",1,
Zwiebel(n) ,2,
Knoblauchzehe(n) ,2,
Honig ,1,EL
Wasser ,200,ml
Salz ,½,TL
"Chilischote(n), optional",1,
"Grünkohl, frisch",2,kg
"Zwiebel(n), gewürfelt",3,
Butterschmalz ,2,EL
Fleischbrühe oder Gemüsebrühe,400,ml
Salz und Pfeffer ,,
Zucker ,,
"Bauchspeck, gewürfelt",200,g
Mehl ,240,g
Halbfettmargarine ,100,g
Salz ,1,TL
Wasser ,100,ml
Grünkohl ,600,g
Zwiebel(n) ,2,
Pflanzenöl ,1,TL
"Schinkenwürfel, mager",100,g
Gemüsebrühe ,100,ml
Frischkäse ,250,g
Senf ,1,EL
Salz und Pfeffer ,,
"Käse, gerieben ",100,g
Suppennudeln ,50,g
Butter oder Butterschmalz zum Braten,,
Sahne ,200,ml
Rinderbrühe oder Gemüsebrühe,250,ml
"Markklößchen, ca. 10 Stück",1,Pck
Salz und Pfeffer ,,
"Hackfleisch, gemischt ",500,g
Ei(er) ,1,
Wasser ,1,EL
Semmelbrösel ,1,EL
Zwiebel(n) ,6,
Salz ,1,TL
Pfeffer ,½,TL
Dijonsenf oder scharfer Senf,1,TL
"Knoblauch, optional",1,Zehe/n
Butterschmalz ,,
Wasser für die Sauce,300,ml
"Bratensauce und/oder Saucenbinder, nach Bedarf",1,Würfel
Schweinefilet(s) ,400,g
Salz und Pfeffer ,,
Zwiebel(n) ,2,
"Pilze, gemischt z. B. Champignons, Austernpilze, Shiitake",500,g
Pflanzenöl ,1,TL
"Cremefine, ersatzweise 5 EL Schmand",100,g
Frischkäse ,3,EL
Speisestärke ,1,EL
Wasser ,2,EL
"Petersilie, gehackt",2,EL
Baguette(s) ,2,Scheibe/n
Spitzkohl ,1,
Salz ,1,TLgehäuft
"Pfeffer, gemahlen",,
Kümmel ,½,TL
"Zitrone(n), Saft davon ",1,
Olivenöl ,1,EL
"Kartoffeln, mehligkochend ",200,g
Karotte(n) ,500,g
Gemüsebrühe ,500,ml
Rindersteak(s) à 150 g,2,
"Salz und Pfeffer, bunter ",,
Pflanzenöl ,1,TL
"Milch, fettarm, heiß",50,ml
"Ingwerwurzel, gerieben",½,TL
Thymian ,,n.B
"Pfefferbeeren, rosa ",,n.B
Kalbsbrät ,400,g
Schnittlauch ,1,Bund
Äpfel ,2,
Schinken ,100,g
Ei(er) ,1,
Currypulver ,1,TL
Butter zum Braten ,,etwas
Weißwein ,1,dl
Bratensauce ,1,EL
Wasser ,200,ml
Kaffeesahne (Kaffeerahm),100,ml
Äpfel ,1½,kg
Rosinen ,80,g
"Mandeln, gehackt ",50,g
Gelierzucker 3:1 ,1,Pck
Rumaroma ,1,Fläschchen
Zimt ,1,TL
Nelkenpulver ,1,Msp
Kardamom ,½,TL
Vanille ,1,Prisen
Zitronensaft ,,etwas
Mie-Nudeln ,250,g
Zucchini ,1,
Karotte(n) ,2,
Paprika ,1,
Frühlingszwiebel(n) ,½,Bund
Knoblauchzehe(n) ,4,
Brokkoli ,1,kleiner
Tofu ,200,g
Cashewkerne ,1,Handvoll
Erdnussbutter ,60,g
Kokosmilch ,60,ml
Sojasauce ,60,ml
Agavendicksaft ,2,EL
Limettensaft ,,etwas
Öl zum Braten ,,
Sesam ,1,Handvoll
Butter ,250,g
Mehl ,250,g
Nüsse ,100,g
Zucker ,100,g
Kakao ,40,g
Espresso (Schnapsglas),1,kl.Glas
"Kuvertüre, weiße ",,evtl
Hokkaidokürbis(se) ,1,
Butter ,50,g
Zwiebel(n) ,2,
Curry ,1,ELgehäuft
Knoblauch ,2,Zehe/n
Honig ,2,EL
Ingwerpulver ,1,TL
Gemüsebrühe ,2,Liter
Orangensaft ,300,ml
Schokolade ,25,g
Salz und Pfeffer ,,
Muskat ,,
"Spinat, TK",250,g
Schalotte(n) ,2,große
Butter ,75,g
Mehl ,75,g
Milch ,1,Liter
Salz und Pfeffer ,,
Muskatnuss ,,
Zitronensaft ,,etwas
Öl zum Braten ,,
"Fischfilet(s) (Dorsch, Kabeljau oder Seelachs)",450,g
Bandnudeln oder Makkaroni,250,g
Semmelbrösel zum Bestreuen,,
Butterflocken ,,einige
"Steinpilze, ganze",10,m.-große
Olivenöl ,2,EL
Salz und Pfeffer ,,
Parmesan ,,etwas
"Blätterteig, frisch aus dem Kühlregal",1,Pck
"Äpfel, säuerliche",5,
Zitronensaft ,2,EL
Crème fraîche ,1,Becher
Ei(er) ,1,
Zucker ,2,EL
Vanillezucker ,1,Paket
"Lavendelblüten, frisch oder getrocknet",1,EL
Aprikosenmarmelade oder Quittengelee,2,EL
Ei(er) ,4,
"Wasser, kaltes",3,EL
Zucker ,350,g
Vanillezucker ,3,Pck
Mehl ,150,g
Backpulver ,2,TL
Kakao ,7,EL
Öl ,3,EL
Gelatine ,7,Blätter
"Schlagsahne, je 200 ml",2,Becher
Quark ,500,g
Milch ,,Liter
"Zitronensaft, frischer",4,EL
"Zitrone(n), unbehandelt, Abrieb davon",1,
Blätterteig aus der Kühlung,3,Rollen
"Schwarzwälder Schinken, je 200 g",2,Pck
Tomate(n) ,5,
"Äpfel, säuerliche",2,
"Schnittlauch, frischer, alternativ 1 Pck. TK-Schnittlauch",1,Bund
"Käse, gerieben, z. B. Gouda oder Emmentaler",2,Beutel
"Chilischote(n), rot",1,
Eigelb ,2,
"Pasta nach Wahl, z. B. Fusilli",500,g
Radicchio ,1,m.-großer
"Oliven, grüne, kernlos, à ca. 150 g",1,Glas
Parmesan ,150,g
Salz und Pfeffer ,,
Olivenöl ,,
Zwiebel(n) ,1,
Knoblauchzehe(n) ,2,
Wasser ,,Liter
Gemüsebrühepulver ,1,TL
"Schmand, à ca. 200 g",1,Becher
Limette(n) ,1,
Olivenöl ,,etwas
"Walnüsse, ohne Schale",150,g
Semmelbrösel ,100,g
"Kräuter, italienische, getrocknete",1,EL
Salz und Pfeffer ,,
"Zitronenschale, geriebene",1,Pck
Olivenöl ,,etwas
"Schinken, luftgetrocknet",2,Scheibe/n
Hühnerbrüste ,2,
"Rosmarinnadeln, gehackt",1,Zweig/e
"Salbeiblätter, gehackt",,einige
"Thymianblättchen, gehackt",1,Zweig/e
"Oreganoblättchen, gehackt",3,Zweig/e
Knoblauch ,1,Zehe/n
"Dijonsenf, körniger",2,EL
Olivenöl ,2,Schuss
Tomate(n) ,3,
Champignons ,4,
Salz und Pfeffer ,,
"Kartoffeln, festkochend ",500,g
"Paprikaschote(n), rot, gelb, grün ",3,
Zucchini ,1,
"Zwiebel(n), rot ",1,
Knoblauchzehe(n) ,1,
Olivenöl ,2,EL
"Petersilie, frische, gehackte, ersatzweise TK",1,Bund
Hackfleisch ,500,g
Salz und Pfeffer ,,n.B
Thymian ,,n.B
Oregano ,,n.B
Tomatenmark ,2,EL
"Tomaten, stückige ",1,Dose
"Gemüsebrühe, kräftige",½,Liter
Zucker bei Bedarf,,evtl
"Langkornreis, ungegart",80,g
Zwiebel(n) ,2,
Aubergine(n) ,1,
Knoblauchzehe(n) ,2,
Pflanzenöl ,1,TL
Tatar ,120,g
Salz und Pfeffer ,,
Kurkuma ,,TL
"Tomaten, stückige ",400,g
Harissa ,1,TL
Cashewnüsse ,10,
"Ziegengouda, alternativ Parmesan",40,g
Petersilie ,½,Bund
Magerjoghurt ,250,g
Cayennepfeffer ,,
"Pasta nach Belieben, z. B. Band- oder Spiralnudeln",300,g
Pfifferlinge (schmeckt auch mit Champignons sehr gut),300,g
Lauchstange(n) ,2,
Bacon ,100,g
Essig ,3,EL
Öl ,5,EL
Sahne ,100,ml
Salz und Pfeffer ,,
"Butternusskürbis(se), geschält",500,g
Magerquark ,500,g
Zitrone(n) ,1,große
Ei(er) ,2,m.-große
Kürbiskerne ,50,g
Grieß ,30,g
Zimt ,2,TL
Butter ,10,g
Panko ,20,g
"Tortelloni, frisch",500,g
Bacon ,7,Scheibe/n
Kochschinken ,200,g
Zwiebel(n) ,1,m.-große
Knoblauchzehe(n) ,1,
"Basilikum, getrocknet",1,TL
"Paprikapulver, rosenscharf ",½,TL
Staudensellerie ,2,Stange/n
"Weißwein, trockener ",100,ml
"Pecorino, gerieben",150,g
Schlagsahne ,400,g
Milch ,200,g
Champignons ,250,g
Waldhonig ,1,EL
Worcestersauce ,1,Schuss
Weinbrand ,1,Schuss
Basilikum ,1,Bund
Fett zum Braten ,,etwas
Reis à 125 g,1,Beutel
Erbsen à 280 g Abtropfgewicht,1,Dose
Kidneybohnen à 225 g Abtropfgewicht,1,Dose
Mais à 285 g Abtropfgewicht,1,Dose
Thunfisch im eigenen Saft à 195 g Abtropfgewicht,2,Dose/n
Mayonnaise à 500 ml,1,Glas
"Paprikapulver, edelsüß ",1,TL
Salz und Pfeffer ,1,TL
Knoblauchgranulat ,1,TL
"Gemüsebrühepulver, optional",1,TL
"Petersilie, gehackt",,etwas
Nudeln ,150,g
Zwiebel(n) ,1,
Banane(n) ,2,
Kokosöl ,1,EL
Erdnussmus ,3,TLgehäuft
Sojasahne (Sojacreme Cuisine) ,100,ml
Currypulver ,,n.B
Ingwerpulver ,,n.B
Sojasauce ,,n.B
"Quark (Topfen), halbfett",250,g
"Frischkäse, körniger ",200,g
Kürbiskernöl ,6,EL
Knoblauchzehe(n) ,1,
Kürbiskerne ,50,g
Öl zum Braten ,,
Salz und Pfeffer ,,
Pilze (Gemeiner Samtfußrübling oder Enoki),300,g
Knoblauch ,5,Zehe/n
Chilischote(n) ,1,
Öl ,15,ml
Austernsauce ,10,ml
"Sojasauce, hell",15,ml
Wasser ,15,ml
Salz ,,etwas
Kreuzkümmelpulver ,1,TL
Frühlingszwiebel(n) ,1,
Sesam ,1,EL
Vollrohrzucker ,¾,ELgestr
"Milch, lauwarm, ca. 50 ml",1,Schuss
"Hefe, frisch",½,Würfel
"Mehlmischung, glutenfrei (MehlMix Brot Bauckhof)",300,g
"Mehlmischung, glutenfrei (Schär Mix C für Kuchen & Kekse)",25,g
Kartoffelstärke ,50,g
Olivenöl ,2,EL
"Milch, lauwarm ",100,ml
Mineralwasser mit Kohlensäure,180,ml
Ei(er) ,1,
"Mehlmischung, glutenfrei (Schär Mix C) für den Teig",3,EL
"Mehlmischung, glutenfrei (Schär Mix C) zum Verkneten",2,EL
"Zitrone(n), Schale und Saft davon, unbehandelt",2,
Quark ,250,g
Löffelbiskuits ,50,g
"Schokolade, weiße ",30,g
Zucker ,5,EL
Schweinefilet(s) ,14,kg
Sonnenblumenöl zum Braten,2,TL
Olivenöl ,2,TL
"Knoblauchzehe(n), fein geschnitten oder gepresst",3,
"Zucker, braun ",220,g
Salz ,½,TL
"Ingwerwurzel, frisch gerieben",½,TL
"Rum, brauner ",120,ml
Tabasco ,3,TL
"Chilischote(n), fein geschnitte, Schärfegrad nach eigenem Belieben",1,TL
Zimtpulver ,1,TL
Ingwerpulver ,1,TL
Meersalz ,2,TL
Kreuzkümmelpulver (Cumin),2,TL
Pfeffer ,½,TL
Chilipulver ,2,TL
Öl ,2,EL
Zwiebel(n) ,1,
Currypulver ,3,TL
Sojasauce ,1,EL
Sahne ,100,ml
Weißwein ,100,ml
Hühnerbrühe ,200,ml
Hähnchenbrust ,500,g
"Banane(n), reife",2,
Salz und Pfeffer ,,
Birne(n) ,1,
Camembert(s) ,80,g
Rosmarinnadeln ,,einige
Walnüsse ,,einige
Honig ,1,TL
"Grünkohl, von den Stängeln befreiter frischer oder TK-Grünkohl",1,kg
"Cocktailtomaten, geviertelt",500,g
"Feta-Käse, in kleine Würfel geschnitten",200,g
"Katenschinken, fein gewürfelt",250,g
"Zwiebel(n), in feine Würfel gehackt",2,m.-große
Pfeffer ,½,TL
Salz ,1,TL
"Kräuter, frische gemischte oder 2 x Salatdressing Paprikakräuter",2,Bund
"Essig, heller",20,ml
Öl ,50,ml
Zucker ,1,EL
Fleischbrühe ,700,ml
Butter ,40,g
Mehl ,40,g
Zwiebel(n) ,1,m.-große
Kümmelpulver ,2,EL
Salz ,,
Mehl ,375,g
Salz ,1,Prisen
"Milch, lauwarm ",1,Tasse
Hefe ,15,g
Butter oder Margarine,75,g
Zucker ,50,g
Ei(er) ,1,
Vanillezucker ,1,Pck
Schichtkäse ,500,g
Magerquark ,500,g
Zucker ,300,g
Öl ,1,Schuss
Käsekuchenhilfe oder 60 g Stärke und Vanille,1,Pck
Schmand ,2,Becher
"Ei(er), getrennt ",4,
Salz ,1,Prisen
"Rosinen (200 g), optional",1,Pck
Mehl ,500,g
Zucker ,1,EL
Trockenhefe ,2,Pck
Salz ,1,Prisen
Butter ,60,g
"Milch, lauwarm ",200,ml
Milch ,,etwas
"Butter, weiche ",,etwas
Kefir (Wasserkefir),250,ml
Dinkelvollkornmehl ,150,g
Roggenschrot ,250,g
Dinkelvollkornmehl ,50,g
Leinsamenschrot ,60,g
Sonnenblumenkerne oder Kürbiskerne,2,Handvoll
Salz ,10,g
Apfelessig ,2,EL
"Hefe, frische",7,g
"Wasser, lauwarm ",200,ml
Honig ,1,TL
"Erdnüsse, geröstet, nicht gesalzen",150,g
Knoblauchzehe(n) ,4,große
"Pfefferkörner, schwarze ",1½,TLgehäuft
Korianderwurzel(n) (im Asialaden Koriander kaufen und die Wurzeln mit etwas Grün abschneiden),3,
Schweinehackfleisch und/oder Rinderhackfleisch,300,g
"Rettich(e), süß eingelegt",150,g
Palmzucker ,250,g
Fischsauce oder Sojasauce,1,EL
Schalotte(n) ,3,
"Tapioka (Tapiokaperlen), die kleinen, nicht die großen",500,g
Woköl ,,
Bandnudeln ,500,g
Kochschinken ,200,g
Eigelb ,3,
Mais (150 g),1,kl.Dose/n
Champignons ,1,Dose/n
Sahne ,400,ml
"Käse, gerieben ",300,g
Schmelzkäse ,200,g
Eismeergarnele(n) ,125,g
"Pfeffer, schwarzer ",,etwas
Milch ,,etwas
Quark ,250,g
Zucker ,250,g
Butter ,250,g
Ei(er) ,2,
Mehl (Wiener Griessler),500,g
Backpulver ,¾,Pck
Walnüsse ,250,g
Zucker ,250,g
Butter ,250,g
Honig ,2,EL
Wodka ,3,cl
Likör (Italicus Bergamotte Likör),2,cl
"Zitronensaft, frisch gepresst",2,cl
